city_id,month_start,index_score_sum,weighted_score_sum,games
detroit-mi,2021-06-01,1,1,25
detroit-mi,2021-07-01,1,1,25
detroit-mi,2021-08-01,-2,-2,26
detroit-mi,2021-09-01,2,2,26
detroit-mi,2021-10-01,-1,-1,3
detroit-mi,2022-04-01,-5,-5,19
detroit-mi,2022-05-01,-4,-4,26
detroit-mi,2022-06-01,-5,-5,25
detroit-mi,2022-07-01,-4,-4,26
detroit-mi,2022-08-01,-10,-10,26
detroit-mi,2022-09-01,0,0,26
detroit-mi,2022-10-01,1,1,5
detroit-mi,2023-03-01,-1,-1,1
detroit-mi,2023-04-01,-6,-6,24
detroit-mi,2023-05-01,4,4,26
detroit-mi,2023-06-01,-8,-8,26
detroit-mi,2023-07-01,0,0,24
detroit-mi,2023-08-01,-1,-1,27
detroit-mi,2023-09-01,7,7,27
detroit-mi,2023-10-01,1,1,1
detroit-mi,2024-03-01,3,3,3
detroit-mi,2024-04-01,2,2,24
detroit-mi,2024-05-01,-4,-4,26
detroit-mi,2024-06-01,-7,-7,27
detroit-mi,2024-07-01,3,3,25
detroit-mi,2024-08-01,6,6,28
detroit-mi,2024-09-01,9,9,25
edmonton,2018-03-01,-2,-2,16
edmonton,2018-04-01,1,1,3
edmonton,2018-10-01,1,1,11
edmonton,2018-11-01,-2,-2,14
edmonton,2018-12-01,-2,-2,14
edmonton,2019-01-01,-1,-1,11
edmonton,2019-02-01,-6,-6,14
edmonton,2019-03-01,0,0,14
edmonton,2019-04-01,-2,-2,4
edmonton,2019-10-01,4,4,14
edmonton,2019-11-01,0,0,14
edmonton,2019-12-01,-4,-4,14
edmonton,2020-01-01,3,3,9
edmonton,2020-02-01,0,0,14
edmonton,2020-03-01,0,0,6
edmonton,2020-08-01,-2,-6,4
edmonton,2021-01-01,-1,-1,11
edmonton,2021-02-01,6,6,12
edmonton,2021-03-01,2,2,14
edmonton,2021-04-01,3,3,11
edmonton,2021-05-01,0,-8,12
edmonton,2021-10-01,5,5,7
edmonton,2021-11-01,5,5,13
edmonton,2021-12-01,-5,-5,11
edmonton,2022-01-01,-2,-2,10
edmonton,2022-02-01,2,2,12
edmonton,2022-03-01,3,3,15
edmonton,2022-04-01,8,8,14
edmonton,2022-05-01,3,9,13
edmonton,2022-06-01,-3,-9,3
edmonton,2022-10-01,3,3,9
edmonton,2022-11-01,0,0,14
edmonton,2022-12-01,-1,-1,15
edmonton,2023-01-01,4,4,12
edmonton,2023-02-01,-3,-3,11
edmonton,2023-03-01,9,9,15
edmonton,2023-04-01,8,12,12
edmonton,2023-05-01,-2,-6,6
edmonton,2023-10-01,-4,-4,8
edmonton,2023-11-01,0,0,14
edmonton,2023-12-01,6,6,12
edmonton,2024-01-01,11,11,11
edmonton,2024-02-01,0,0,12
edmonton,2024-03-01,5,5,15
edmonton,2024-04-01,0,4,14
edmonton,2024-05-01,3,9,13
edmonton,2024-06-01,0,0,8
edmonton,2024-10-01,-1,-1,11
edmonton,2024-11-01,3,3,13
edmonton,2024-12-01,5,5,13
edmonton,2025-01-01,6,6,14
edmonton,2025-02-01,-4,-4,8
edmonton,2025-03-01,2,2,14
edmonton,2025-04-01,4,6,14
edmonton,2025-05-01,4,12,6
florida,2018-03-01,3,3,17
florida,2018-04-01,5,5,5
florida,2018-10-01,-5,-5,9
florida,2018-11-01,1,1,15
florida,2018-12-01,0,0,14
florida,2019-01-01,-4,-4,10
florida,2019-02-01,1,1,15
florida,2019-03-01,-2,-2,16
florida,2019-04-01,-1,-1,3
florida,2019-10-01,-1,-1,13
florida,2019-11-01,1,1,13
florida,2019-12-01,1,1,13
florida,2020-01-01,6,6,10
florida,2020-02-01,-6,-6,16
florida,2020-03-01,0,0,4
florida,2020-08-01,-2,-6,4
florida,2021-01-01,4,4,6
florida,2021-02-01,2,2,14
florida,2021-03-01,4,4,16
florida,2021-04-01,4,4,16
florida,2021-05-01,2,-2,10
florida,2021-10-01,7,7,9
florida,2021-11-01,1,1,13
florida,2021-12-01,1,1,9
florida,2022-01-01,9,9,15
florida,2022-02-01,-1,-1,7
florida,2022-03-01,8,8,14
florida,2022-04-01,9,9,15
florida,2022-05-01,-2,-6,10
florida,2022-10-01,1,1,9
florida,2022-11-01,-4,-4,14
florida,2022-12-01,-2,-2,14
florida,2023-01-01,1,1,15
florida,2023-02-01,2,2,10
florida,2023-03-01,2,2,14
florida,2023-04-01,3,5,13
florida,2023-05-01,7,21,9
florida,2023-06-01,-3,-9,5
florida,2023-10-01,0,0,8
florida,2023-11-01,5,5,15
florida,2023-12-01,3,3,13
florida,2024-01-01,5,5,13
florida,2024-02-01,7,7,11
florida,2024-03-01,0,0,14
florida,2024-04-01,5,11,13
florida,2024-05-01,3,9,11
florida,2024-06-01,2,6,8
florida,2024-10-01,3,3,11
florida,2024-11-01,2,2,14
florida,2024-12-01,3,3,13
florida,2025-01-01,0,0,14
florida,2025-02-01,4,4,8
florida,2025-03-01,3,3,13
florida,2025-04-01,0,6,14
florida,2025-05-01,1,3,7
golden-state,2010-10-01,0,0,6
golden-state,2010-11-01,0,0,22
golden-state,2010-12-01,0,0,22
golden-state,2011-01-01,0,0,26
golden-state,2011-02-01,0,0,14
golden-state,2011-03-01,0,0,28
golden-state,2011-04-01,0,0,8
golden-state,2011-12-01,0,0,6
golden-state,2012-01-01,0,0,24
golden-state,2012-02-01,0,0,22
golden-state,2012-03-01,0,0,32
golden-state,2012-04-01,0,0,24
golden-state,2012-10-01,0,0,2
golden-state,2012-11-01,0,0,14
golden-state,2012-12-01,0,0,20
golden-state,2013-01-01,0,0,22
golden-state,2013-02-01,0,0,22
golden-state,2013-03-01,0,0,26
golden-state,2013-04-01,0,0,16
golden-state,2013-10-01,0,0,4
golden-state,2013-11-01,0,0,26
golden-state,2013-12-01,0,0,24
golden-state,2014-01-01,0,0,22
golden-state,2014-02-01,0,0,12
golden-state,2014-03-01,0,0,20
golden-state,2014-04-01,0,0,12
golden-state,2014-10-01,0,0,2
golden-state,2014-11-01,0,0,22
golden-state,2014-12-01,0,0,24
golden-state,2015-01-01,0,0,22
golden-state,2015-02-01,0,0,16
golden-state,2015-03-01,0,0,24
golden-state,2015-04-01,0,0,12
golden-state,2015-10-01,0,0,6
golden-state,2015-11-01,0,0,22
golden-state,2015-12-01,0,0,16
golden-state,2016-01-01,0,0,18
golden-state,2016-02-01,0,0,18
golden-state,2016-03-01,0,0,28
golden-state,2016-04-01,0,0,12
golden-state,2016-10-01,0,0,6
golden-state,2016-11-01,0,0,22
golden-state,2016-12-01,0,0,24
golden-state,2017-01-01,0,0,20
golden-state,2017-02-01,0,0,16
golden-state,2017-03-01,0,0,24
golden-state,2017-04-01,0,0,12
golden-state,2017-10-01,0,0,12
golden-state,2017-11-01,0,0,20
golden-state,2017-12-01,0,0,18
golden-state,2018-01-01,0,0,18
golden-state,2018-02-01,0,0,18
golden-state,2018-03-01,0,0,22
golden-state,2018-04-01,0,0,12
golden-state,2018-10-01,0,0,12
golden-state,2018-11-01,0,0,22
golden-state,2018-12-01,0,0,22
golden-state,2019-01-01,0,0,18
golden-state,2019-02-01,0,0,20
golden-state,2019-03-01,0,0,18
golden-state,2019-04-01,0,0,8
golden-state,2019-10-01,0,0,8
golden-state,2019-11-01,0,0,24
golden-state,2019-12-01,0,0,22
golden-state,2020-01-01,0,0,20
golden-state,2020-02-01,0,0,18
golden-state,2020-03-01,0,0,8
golden-state,2020-12-01,0,0,2
golden-state,2021-01-01,0,0,28
golden-state,2021-02-01,0,0,16
golden-state,2021-03-01,0,0,20
golden-state,2021-04-01,0,0,20
golden-state,2021-05-01,0,0,18
golden-state,2021-10-01,0,0,12
golden-state,2021-11-01,0,0,16
golden-state,2021-12-01,0,0,22
golden-state,2022-01-01,0,0,22
golden-state,2022-02-01,0,0,16
golden-state,2022-03-01,0,0,22
golden-state,2022-04-01,0,0,10
golden-state,2022-10-01,0,0,8
golden-state,2022-11-01,0,0,26
golden-state,2022-12-01,0,0,22
golden-state,2023-01-01,0,0,14
golden-state,2023-02-01,0,0,20
golden-state,2023-03-01,0,0,28
golden-state,2023-04-01,0,0,6
golden-state,2023-10-01,0,0,8
golden-state,2023-11-01,0,0,22
golden-state,2023-12-01,0,0,18
golden-state,2024-01-01,0,0,16
golden-state,2024-02-01,0,0,20
golden-state,2024-03-01,0,0,24
golden-state,2024-04-01,0,0,12
houston,2010-10-01,0,0,2
houston,2010-11-01,0,0,20
houston,2010-12-01,0,0,22
houston,2011-01-01,0,0,26
houston,2011-02-01,0,0,14
houston,2011-03-01,0,0,22
houston,2011-04-01,0,0,10
houston,2011-12-01,0,0,6
houston,2012-01-01,0,0,30
houston,2012-02-01,0,0,26
houston,2012-03-01,0,0,18
houston,2012-04-01,0,0,18
houston,2012-11-01,0,0,20
houston,2012-12-01,0,0,24
houston,2013-01-01,0,0,20
houston,2013-02-01,0,0,14
houston,2013-03-01,0,0,18
houston,2013-04-01,0,0,16
houston,2013-11-01,0,0,22
houston,2013-12-01,0,0,22
houston,2014-01-01,0,0,22
houston,2014-02-01,0,0,16
houston,2014-03-01,0,0,20
houston,2014-04-01,0,0,14
houston,2014-10-01,0,0,4
houston,2014-11-01,0,0,24
houston,2014-12-01,0,0,18
houston,2015-01-01,0,0,18
houston,2015-02-01,0,0,14
houston,2015-03-01,0,0,22
houston,2015-04-01,0,0,12
houston,2015-11-01,0,0,22
houston,2015-12-01,0,0,20
houston,2016-01-01,0,0,26
houston,2016-02-01,0,0,18
houston,2016-03-01,0,0,20
houston,2016-04-01,0,0,10
houston,2016-10-01,0,0,2
houston,2016-11-01,0,0,24
houston,2016-12-01,0,0,22
houston,2017-01-01,0,0,26
houston,2017-02-01,0,0,12
houston,2017-03-01,0,0,18
houston,2017-04-01,0,0,8
houston,2017-10-01,0,0,10
houston,2017-11-01,0,0,18
houston,2017-12-01,0,0,24
houston,2018-01-01,0,0,18
houston,2018-02-01,0,0,14
houston,2018-03-01,0,0,20
houston,2018-04-01,0,0,12
houston,2018-10-01,0,0,12
houston,2018-11-01,0,0,14
houston,2018-12-01,0,0,24
houston,2019-01-01,0,0,20
houston,2019-02-01,0,0,14
houston,2019-03-01,0,0,18
houston,2019-04-01,0,0,10
houston,2019-10-01,0,0,8
houston,2019-11-01,0,0,18
houston,2019-12-01,0,0,20
houston,2020-01-01,0,0,20
houston,2020-02-01,0,0,14
houston,2020-03-01,0,0,8
houston,2020-08-01,0,0,14
houston,2020-12-01,0,0,4
houston,2021-01-01,0,0,22
houston,2021-02-01,0,0,22
houston,2021-03-01,0,0,14
houston,2021-04-01,0,0,22
houston,2021-05-01,0,0,14
houston,2021-10-01,0,0,8
houston,2021-11-01,0,0,16
houston,2021-12-01,0,0,20
houston,2022-01-01,0,0,20
houston,2022-02-01,0,0,18
houston,2022-03-01,0,0,28
houston,2022-04-01,0,0,6
houston,2022-10-01,0,0,14
houston,2022-11-01,0,0,16
houston,2022-12-01,0,0,20
houston,2023-01-01,0,0,20
houston,2023-02-01,0,0,18
houston,2023-03-01,0,0,20
houston,2023-04-01,0,0,4
houston,2023-10-01,0,0,4
houston,2023-11-01,0,0,14
houston,2023-12-01,0,0,20
houston,2024-01-01,0,0,18
houston,2024-02-01,0,0,22
houston,2024-03-01,0,0,24
houston,2024-04-01,0,0,12
houston-tx,2020-07-01,1,1,7
houston-tx,2020-08-01,4,4,24
houston-tx,2020-09-01,-7,-7,25
houston-tx,2021-04-01,2,2,26
houston-tx,2021-05-01,3,3,27
houston-tx,2021-06-01,9,9,27
houston-tx,2021-07-01,8,8,24
houston-tx,2021-08-01,1,1,27
houston-tx,2021-09-01,3,3,27
houston-tx,2021-10-01,1,1,3
houston-tx,2022-04-01,1,1,21
houston-tx,2022-05-01,13,13,29
houston-tx,2022-06-01,7,7,25
houston-tx,2022-07-01,9,9,27
houston-tx,2022-08-01,6,6,28
houston-tx,2022-09-01,10,10,26
houston-tx,2022-10-01,3,3,5
houston-tx,2023-03-01,0,0,2
houston-tx,2023-04-01,2,2,26
houston-tx,2023-05-01,7,7,27
houston-tx,2023-06-01,-1,-1,27
houston-tx,2023-07-01,5,5,25
houston-tx,2023-08-01,6,6,28
houston-tx,2023-09-01,-2,-2,26
houston-tx,2023-10-01,1,1,1
houston-tx,2024-03-01,-4,-4,4
houston-tx,2024-04-01,-5,-5,25
houston-tx,2024-05-01,1,1,29
houston-tx,2024-06-01,9,9,25
houston-tx,2024-07-01,3,3,25
houston-tx,2024-08-01,8,8,28
houston-tx,2024-09-01,3,3,25
indiana,2010-10-01,0,0,4
indiana,2010-11-01,0,0,16
indiana,2010-12-01,0,0,18
indiana,2011-01-01,0,0,16
indiana,2011-02-01,0,0,18
indiana,2011-03-01,0,0,18
indiana,2011-04-01,0,0,10
indiana,2011-12-01,0,0,2
indiana,2012-01-01,0,0,18
indiana,2012-02-01,0,0,14
indiana,2012-03-01,0,0,30
indiana,2012-04-01,0,0,18
indiana,2012-10-01,0,0,2
indiana,2012-11-01,0,0,24
indiana,2012-12-01,0,0,16
indiana,2013-01-01,0,0,16
indiana,2013-02-01,0,0,10
indiana,2013-03-01,0,0,18
indiana,2013-04-01,0,0,10
indiana,2013-10-01,0,0,4
indiana,2013-11-01,0,0,14
indiana,2013-12-01,0,0,14
indiana,2014-01-01,0,0,22
indiana,2014-02-01,0,0,14
indiana,2014-03-01,0,0,16
indiana,2014-04-01,0,0,10
indiana,2014-10-01,0,0,4
indiana,2014-11-01,0,0,16
indiana,2014-12-01,0,0,22
indiana,2015-01-01,0,0,20
indiana,2015-02-01,0,0,8
indiana,2015-03-01,0,0,16
indiana,2015-04-01,0,0,10
indiana,2015-10-01,0,0,6
indiana,2015-11-01,0,0,14
indiana,2015-12-01,0,0,20
indiana,2016-01-01,0,0,16
indiana,2016-02-01,0,0,12
indiana,2016-03-01,0,0,16
indiana,2016-04-01,0,0,10
indiana,2016-11-01,0,0,18
indiana,2016-12-01,0,0,16
indiana,2017-01-01,0,0,18
indiana,2017-02-01,0,0,16
indiana,2017-03-01,0,0,20
indiana,2017-04-01,0,0,8
indiana,2017-10-01,0,0,12
indiana,2017-11-01,0,0,16
indiana,2017-12-01,0,0,8
indiana,2018-01-01,0,0,22
indiana,2018-02-01,0,0,6
indiana,2018-03-01,0,0,24
indiana,2018-04-01,0,0,4
indiana,2018-10-01,0,0,12
indiana,2018-11-01,0,0,16
indiana,2018-12-01,0,0,18
indiana,2019-01-01,0,0,16
indiana,2019-02-01,0,0,16
indiana,2019-03-01,0,0,18
indiana,2019-11-01,0,0,16
indiana,2019-12-01,0,0,22
indiana,2020-01-01,0,0,14
indiana,2020-02-01,0,0,16
indiana,2020-03-01,0,0,4
indiana,2020-08-01,0,0,14
indiana,2020-12-01,0,0,2
indiana,2021-01-01,0,0,20
indiana,2021-02-01,0,0,12
indiana,2021-03-01,0,0,16
indiana,2021-04-01,0,0,20
indiana,2021-05-01,0,0,16
indiana,2021-10-01,0,0,10
indiana,2021-11-01,0,0,24
indiana,2021-12-01,0,0,10
indiana,2022-01-01,0,0,18
indiana,2022-02-01,0,0,12
indiana,2022-03-01,0,0,16
indiana,2022-04-01,0,0,4
indiana,2022-10-01,0,0,8
indiana,2022-11-01,0,0,18
indiana,2022-12-01,0,0,18
indiana,2023-01-01,0,0,22
indiana,2023-02-01,0,0,14
indiana,2023-03-01,0,0,14
indiana,2023-04-01,0,0,4
indiana,2023-10-01,0,0,2
indiana,2023-11-01,0,0,18
indiana,2023-12-01,0,0,18
indiana,2024-01-01,0,0,20
indiana,2024-02-01,0,0,12
indiana,2024-03-01,0,0,16
indiana,2024-04-01,0,0,6
kansas-city-mo,2020-07-01,-2,-2,8
kansas-city-mo,2020-08-01,-5,-5,25
kansas-city-mo,2020-09-01,-1,-1,25
kansas-city-mo,2021-04-01,5,5,23
kansas-city-mo,2021-05-01,-5,-5,27
kansas-city-mo,2021-06-01,-13,-13,27
kansas-city-mo,2021-07-01,0,0,24
kansas-city-mo,2021-08-01,0,0,28
kansas-city-mo,2021-09-01,-1,-1,27
kansas-city-mo,2021-10-01,-1,-1,3
kansas-city-mo,2022-04-01,-5,-5,19
kansas-city-mo,2022-05-01,-11,-11,27
kansas-city-mo,2022-06-01,-4,-4,26
kansas-city-mo,2022-07-01,-3,-3,27
kansas-city-mo,2022-08-01,-2,-2,28
kansas-city-mo,2022-09-01,-6,-6,26
kansas-city-mo,2022-10-01,-1,-1,5
kansas-city-mo,2023-03-01,-1,-1,1
kansas-city-mo,2023-04-01,-14,-14,28
kansas-city-mo,2023-05-01,-7,-7,27
kansas-city-mo,2023-06-01,-14,-14,26
kansas-city-mo,2023-07-01,-6,-6,24
kansas-city-mo,2023-08-01,-10,-10,28
kansas-city-mo,2023-09-01,1,1,25
kansas-city-mo,2023-10-01,1,1,1
kansas-city-mo,2024-03-01,-1,-1,3
kansas-city-mo,2024-04-01,7,7,27
kansas-city-mo,2024-05-01,6,6,28
kansas-city-mo,2024-06-01,-3,-3,27
kansas-city-mo,2024-07-01,2,2,22
kansas-city-mo,2024-08-01,1,1,27
kansas-city-mo,2024-09-01,-3,-3,25
la,2025-08-01,-1,-1,1
los-angeles,2010-10-01,0,0,4
los-angeles,2010-11-01,0,0,44
los-angeles,2010-12-01,0,0,44
los-angeles,2011-01-01,0,0,26
los-angeles,2011-02-01,0,0,34
los-angeles,2011-03-01,0,0,32
los-angeles,2011-04-01,0,0,22
los-angeles,2011-12-01,0,0,8
los-angeles,2012-01-01,0,0,40
los-angeles,2012-02-01,0,0,34
los-angeles,2012-03-01,0,0,50
los-angeles,2012-04-01,0,0,36
los-angeles,2012-10-01,0,0,4
los-angeles,2012-11-01,0,0,28
los-angeles,2012-12-01,0,0,38
los-angeles,2013-01-01,0,0,42
los-angeles,2013-02-01,0,0,28
los-angeles,2013-03-01,0,0,36
los-angeles,2013-04-01,0,0,22
los-angeles,2013-10-01,0,0,2
los-angeles,2013-11-01,0,0,36
los-angeles,2013-12-01,0,0,42
los-angeles,2014-01-01,0,0,26
los-angeles,2014-02-01,0,0,30
los-angeles,2014-03-01,0,0,40
los-angeles,2014-04-01,0,0,20
los-angeles,2014-10-01,0,0,6
los-angeles,2014-11-01,0,0,32
los-angeles,2014-12-01,0,0,38
los-angeles,2015-01-01,0,0,38
los-angeles,2015-02-01,0,0,24
los-angeles,2015-03-01,0,0,38
los-angeles,2015-04-01,0,0,20
los-angeles,2015-10-01,0,0,8
los-angeles,2015-11-01,0,0,32
los-angeles,2015-12-01,0,0,38
los-angeles,2016-01-01,0,0,36
los-angeles,2016-02-01,0,0,28
los-angeles,2016-03-01,0,0,36
los-angeles,2016-04-01,0,0,18
los-angeles,2016-10-01,0,0,10
los-angeles,2016-11-01,0,0,32
los-angeles,2016-12-01,0,0,40
los-angeles,2017-01-01,0,0,36
los-angeles,2017-02-01,0,0,24
los-angeles,2017-03-01,0,0,40
los-angeles,2017-04-01,0,0,16
los-angeles,2017-10-01,0,0,18
los-angeles,2017-11-01,0,0,36
los-angeles,2017-12-01,0,0,34
los-angeles,2018-01-01,0,0,36
los-angeles,2018-02-01,0,0,16
los-angeles,2018-03-01,1,1,53
los-angeles,2018-04-01,-3,-11,25
los-angeles,2018-10-01,-5,-5,29
los-angeles,2018-11-01,-3,-3,55
los-angeles,2018-12-01,0,0,56
los-angeles,2019-01-01,-2,-2,44
los-angeles,2019-02-01,-8,-8,32
los-angeles,2019-03-01,-2,-2,50
los-angeles,2019-04-01,0,0,14
los-angeles,2019-10-01,-5,-5,25
los-angeles,2019-11-01,0,0,54
los-angeles,2019-12-01,-3,-3,53
los-angeles,2020-01-01,-6,-6,40
los-angeles,2020-02-01,-3,-3,41
los-angeles,2020-03-01,5,5,17
los-angeles,2020-07-01,0,0,2
los-angeles,2020-08-01,0,0,16
los-angeles,2020-12-01,0,0,12
los-angeles,2021-01-01,-2,-2,46
los-angeles,2021-02-01,0,0,46
los-angeles,2021-03-01,-4,-4,44
los-angeles,2021-04-01,-4,-4,50
los-angeles,2021-05-01,-4,-4,28
los-angeles,2021-10-01,-3,-3,23
los-angeles,2021-11-01,0,0,50
los-angeles,2021-12-01,1,1,49
los-angeles,2022-01-01,2,2,50
los-angeles,2022-02-01,4,4,30
los-angeles,2022-03-01,0,0,50
los-angeles,2022-04-01,2,2,28
los-angeles,2022-05-01,-1,-3,7
los-angeles,2022-10-01,1,1,27
los-angeles,2022-11-01,-2,-2,46
los-angeles,2022-12-01,3,3,51
los-angeles,2023-01-01,1,1,43
los-angeles,2023-02-01,3,3,33
los-angeles,2023-03-01,5,5,55
los-angeles,2023-04-01,-1,-5,27
los-angeles,2023-10-01,1,1,23
los-angeles,2023-11-01,5,5,45
los-angeles,2023-12-01,1,1,43
los-angeles,2024-01-01,-9,-9,53
los-angeles,2024-02-01,3,3,37
los-angeles,2024-03-01,2,2,52
los-angeles,2024-04-01,1,-3,33
los-angeles,2024-05-01,-1,-3,1
los-angeles,2024-10-01,1,1,11
los-angeles,2024-11-01,2,2,14
los-angeles,2024-12-01,3,3,11
los-angeles,2025-01-01,-3,-3,13
los-angeles,2025-02-01,2,2,8
los-angeles,2025-03-01,4,4,16
los-angeles,2025-04-01,4,2,14
los-angeles,2025-05-01,-1,-3,1
los-angeles-ca,2020-07-01,2,2,8
los-angeles-ca,2020-08-01,13,13,27
los-angeles-ca,2020-09-01,10,10,24
los-angeles-ca,2021-04-01,5,5,27
los-angeles-ca,2021-05-01,6,6,26
los-angeles-ca,2021-06-01,8,8,26
los-angeles-ca,2021-07-01,2,2,26
los-angeles-ca,2021-08-01,15,15,27
los-angeles-ca,2021-09-01,12,12,26
los-angeles-ca,2021-10-01,3,3,3
los-angeles-ca,2022-04-01,6,6,20
los-angeles-ca,2022-05-01,9,9,27
los-angeles-ca,2022-06-01,2,2,26
los-angeles-ca,2022-07-01,16,16,26
los-angeles-ca,2022-08-01,16,16,28
los-angeles-ca,2022-09-01,11,11,27
los-angeles-ca,2022-10-01,-1,-1,5
los-angeles-ca,2023-03-01,0,0,2
los-angeles-ca,2023-04-01,3,3,27
los-angeles-ca,2023-05-01,8,8,28
los-angeles-ca,2023-06-01,0,0,24
los-angeles-ca,2023-07-01,3,3,23
los-angeles-ca,2023-08-01,18,18,28
los-angeles-ca,2023-09-01,3,3,27
los-angeles-ca,2023-10-01,1,1,1
los-angeles-ca,2024-03-01,2,2,6
los-angeles-ca,2024-04-01,4,4,26
los-angeles-ca,2024-05-01,6,6,26
los-angeles-ca,2024-06-01,6,6,26
los-angeles-ca,2024-07-01,-2,-2,24
los-angeles-ca,2024-08-01,11,11,27
los-angeles-ca,2024-09-01,6,6,26
memphis,2010-10-01,0,0,2
memphis,2010-11-01,0,0,14
memphis,2010-12-01,0,0,14
memphis,2011-01-01,0,0,22
memphis,2011-02-01,0,0,14
memphis,2011-03-01,0,0,16
memphis,2011-04-01,0,0,10
memphis,2011-12-01,0,0,4
memphis,2012-01-01,0,0,22
memphis,2012-02-01,0,0,12
memphis,2012-03-01,0,0,16
memphis,2012-04-01,0,0,20
memphis,2012-11-01,0,0,12
memphis,2012-12-01,0,0,14
memphis,2013-01-01,0,0,18
memphis,2013-02-01,0,0,12
memphis,2013-03-01,0,0,24
memphis,2013-04-01,0,0,8
memphis,2013-10-01,0,0,2
memphis,2013-11-01,0,0,8
memphis,2013-12-01,0,0,14
memphis,2014-01-01,0,0,20
memphis,2014-02-01,0,0,12
memphis,2014-03-01,0,0,20
memphis,2014-04-01,0,0,10
memphis,2014-10-01,0,0,2
memphis,2014-11-01,0,0,16
memphis,2014-12-01,0,0,14
memphis,2015-01-01,0,0,18
memphis,2015-02-01,0,0,14
memphis,2015-03-01,0,0,16
memphis,2015-04-01,0,0,8
memphis,2015-11-01,0,0,16
memphis,2015-12-01,0,0,18
memphis,2016-01-01,0,0,18
memphis,2016-02-01,0,0,12
memphis,2016-03-01,0,0,18
memphis,2016-04-01,0,0,4
memphis,2016-10-01,0,0,6
memphis,2016-11-01,0,0,20
memphis,2016-12-01,0,0,18
memphis,2017-01-01,0,0,16
memphis,2017-02-01,0,0,12
memphis,2017-03-01,0,0,10
memphis,2017-04-01,0,0,6
memphis,2017-10-01,0,0,2
memphis,2017-11-01,0,0,10
memphis,2017-12-01,0,0,20
memphis,2018-01-01,0,0,16
memphis,2018-02-01,0,0,12
memphis,2018-03-01,0,0,16
memphis,2018-04-01,0,0,10
memphis,2018-10-01,0,0,8
memphis,2018-11-01,0,0,20
memphis,2018-12-01,0,0,12
memphis,2019-01-01,0,0,18
memphis,2019-02-01,0,0,10
memphis,2019-03-01,0,0,18
memphis,2019-04-01,0,0,2
memphis,2019-10-01,0,0,2
memphis,2019-11-01,0,0,12
memphis,2019-12-01,0,0,20
memphis,2020-01-01,0,0,16
memphis,2020-02-01,0,0,10
memphis,2020-03-01,0,0,2
memphis,2020-07-01,0,0,2
memphis,2020-08-01,0,0,12
memphis,2020-12-01,0,0,2
memphis,2021-01-01,0,0,8
memphis,2021-02-01,0,0,14
memphis,2021-03-01,0,0,20
memphis,2021-04-01,0,0,18
memphis,2021-05-01,0,0,14
memphis,2021-10-01,0,0,4
memphis,2021-11-01,0,0,18
memphis,2021-12-01,0,0,20
memphis,2022-01-01,0,0,12
memphis,2022-02-01,0,0,12
memphis,2022-03-01,0,0,12
memphis,2022-04-01,0,0,6
memphis,2022-10-01,0,0,8
memphis,2022-11-01,0,0,22
memphis,2022-12-01,0,0,18
memphis,2023-01-01,0,0,18
memphis,2023-02-01,0,0,10
memphis,2023-03-01,0,0,6
memphis,2023-04-01,0,0,8
memphis,2023-10-01,0,0,4
memphis,2023-11-01,0,0,18
memphis,2023-12-01,0,0,12
memphis,2024-01-01,0,0,18
memphis,2024-02-01,0,0,8
memphis,2024-03-01,0,0,18
memphis,2024-04-01,0,0,6
miami,2010-10-01,0,0,6
miami,2010-11-01,0,0,18
miami,2010-12-01,0,0,16
miami,2011-01-01,0,0,12
miami,2011-02-01,0,0,10
miami,2011-03-01,0,0,14
miami,2011-04-01,0,0,8
miami,2011-12-01,0,0,2
miami,2012-01-01,0,0,12
miami,2012-02-01,0,0,18
miami,2012-03-01,0,0,18
miami,2012-04-01,0,0,14
miami,2012-11-01,0,0,10
miami,2012-12-01,0,0,18
miami,2013-01-01,0,0,10
miami,2013-02-01,0,0,10
miami,2013-03-01,0,0,20
miami,2013-04-01,0,0,10
miami,2013-10-01,0,0,2
miami,2013-11-01,0,0,14
miami,2013-12-01,0,0,10
miami,2014-01-01,0,0,16
miami,2014-02-01,0,0,10
miami,2014-03-01,0,0,14
miami,2014-04-01,0,0,10
miami,2014-10-01,0,0,2
miami,2014-11-01,0,0,12
miami,2014-12-01,0,0,16
miami,2015-01-01,0,0,8
miami,2015-02-01,0,0,16
miami,2015-03-01,0,0,16
miami,2015-04-01,0,0,6
miami,2015-11-01,0,0,16
miami,2015-12-01,0,0,12
miami,2016-01-01,0,0,18
miami,2016-02-01,0,0,6
miami,2016-03-01,0,0,16
miami,2016-04-01,0,0,8
miami,2016-10-01,0,0,4
miami,2016-11-01,0,0,16
miami,2016-12-01,0,0,14
miami,2017-01-01,0,0,8
miami,2017-02-01,0,0,10
miami,2017-03-01,0,0,20
miami,2017-04-01,0,0,6
miami,2017-10-01,0,0,6
miami,2017-11-01,0,0,12
miami,2017-12-01,0,0,10
miami,2018-01-01,0,0,12
miami,2018-02-01,0,0,14
miami,2018-03-01,0,0,16
miami,2018-04-01,0,0,6
miami,2018-10-01,0,0,10
miami,2018-11-01,0,0,10
miami,2018-12-01,0,0,18
miami,2019-01-01,0,0,6
miami,2019-02-01,0,0,10
miami,2019-03-01,0,0,16
miami,2019-04-01,0,0,6
miami,2019-10-01,0,0,4
miami,2019-11-01,0,0,6
miami,2019-12-01,0,0,14
