date,City,index_sum,games,index_sum_7d,games_7d
2022-06-04,Memphis,0,0,0.0,0.0
2022-06-05,Memphis,0,0,0.0,0.0
2022-06-06,Memphis,0,0,0.0,0.0
2022-06-07,Memphis,0,0,0.0,0.0
2022-06-08,Memphis,0,0,0.0,0.0
2022-06-09,Memphis,0,0,0.0,0.0
2022-06-10,Memphis,0,0,0.0,0.0
2022-06-11,Memphis,0,0,0.0,0.0
2022-06-12,Memphis,0,0,0.0,0.0
2022-06-13,Memphis,0,0,0.0,0.0
2022-06-14,Memphis,0,0,0.0,0.0
2022-06-15,Memphis,0,0,0.0,0.0
2022-06-16,Memphis,0,0,0.0,0.0
2022-06-17,Memphis,0,0,0.0,0.0
2022-06-18,Memphis,0,0,0.0,0.0
2022-06-19,Memphis,0,0,0.0,0.0
2022-06-20,Memphis,0,0,0.0,0.0
2022-06-21,Memphis,0,0,0.0,0.0
2022-06-22,Memphis,0,0,0.0,0.0
2022-06-23,Memphis,0,0,0.0,0.0
2022-06-24,Memphis,0,0,0.0,0.0
2022-06-25,Memphis,0,0,0.0,0.0
2022-06-26,Memphis,0,0,0.0,0.0
2022-06-27,Memphis,0,0,0.0,0.0
2022-06-28,Memphis,0,0,0.0,0.0
2022-06-29,Memphis,0,0,0.0,0.0
2022-06-30,Memphis,0,0,0.0,0.0
2022-07-01,Memphis,0,0,0.0,0.0
2022-07-02,Memphis,0,0,0.0,0.0
2022-07-03,Memphis,0,0,0.0,0.0
2022-07-04,Memphis,0,0,0.0,0.0
2022-07-05,Memphis,0,0,0.0,0.0
2022-07-06,Memphis,0,0,0.0,0.0
2022-07-07,Memphis,0,0,0.0,0.0
2022-07-08,Memphis,0,0,0.0,0.0
2022-07-09,Memphis,0,0,0.0,0.0
2022-07-10,Memphis,0,0,0.0,0.0
2022-07-11,Memphis,0,0,0.0,0.0
2022-07-12,Memphis,0,0,0.0,0.0
2022-07-13,Memphis,0,0,0.0,0.0
2022-07-14,Memphis,0,0,0.0,0.0
2022-07-15,Memphis,0,0,0.0,0.0
2022-07-16,Memphis,0,0,0.0,0.0
2022-07-17,Memphis,0,0,0.0,0.0
2022-07-18,Memphis,0,0,0.0,0.0
2022-07-19,Memphis,0,0,0.0,0.0
2022-07-20,Memphis,0,0,0.0,0.0
2022-07-21,Memphis,0,0,0.0,0.0
2022-07-22,Memphis,0,0,0.0,0.0
2022-07-23,Memphis,0,0,0.0,0.0
2022-07-24,Memphis,0,0,0.0,0.0
2022-07-25,Memphis,0,0,0.0,0.0
2022-07-26,Memphis,0,0,0.0,0.0
2022-07-27,Memphis,0,0,0.0,0.0
2022-07-28,Memphis,0,0,0.0,0.0
2022-07-29,Memphis,0,0,0.0,0.0
2022-07-30,Memphis,0,0,0.0,0.0
2022-07-31,Memphis,0,0,0.0,0.0
2022-08-01,Memphis,0,0,0.0,0.0
2022-08-02,Memphis,0,0,0.0,0.0
2022-08-03,Memphis,0,0,0.0,0.0
2022-08-04,Memphis,0,0,0.0,0.0
2022-08-05,Memphis,0,0,0.0,0.0
2022-08-06,Memphis,0,0,0.0,0.0
2022-08-07,Memphis,0,0,0.0,0.0
2022-08-08,Memphis,0,0,0.0,0.0
2022-08-09,Memphis,0,0,0.0,0.0
2022-08-10,Memphis,0,0,0.0,0.0
2022-08-11,Memphis,0,0,0.0,0.0
2022-08-12,Memphis,0,0,0.0,0.0
2022-08-13,Memphis,0,0,0.0,0.0
2022-08-14,Memphis,0,0,0.0,0.0
2022-08-15,Memphis,0,0,0.0,0.0
2022-08-16,Memphis,0,0,0.0,0.0
2022-08-17,Memphis,0,0,0.0,0.0
2022-08-18,Memphis,0,0,0.0,0.0
2022-08-19,Memphis,0,0,0.0,0.0
2022-08-20,Memphis,0,0,0.0,0.0
2022-08-21,Memphis,0,0,0.0,0.0
2022-08-22,Memphis,0,0,0.0,0.0
2022-08-23,Memphis,0,0,0.0,0.0
2022-08-24,Memphis,0,0,0.0,0.0
2022-08-25,Memphis,0,0,0.0,0.0
2022-08-26,Memphis,0,0,0.0,0.0
2022-08-27,Memphis,0,0,0.0,0.0
2022-08-28,Memphis,0,0,0.0,0.0
2022-08-29,Memphis,0,0,0.0,0.0
2022-08-30,Memphis,0,0,0.0,0.0
2022-08-31,Memphis,0,0,0.0,0.0
2022-09-01,Memphis,0,0,0.0,0.0
2022-09-02,Memphis,0,0,0.0,0.0
2022-09-03,Memphis,0,0,0.0,0.0
2022-09-04,Memphis,0,0,0.0,0.0
2022-09-05,Memphis,0,0,0.0,0.0
2022-09-06,Memphis,0,0,0.0,0.0
2022-09-07,Memphis,0,0,0.0,0.0
2022-09-08,Memphis,0,0,0.0,0.0
2022-09-09,Memphis,0,0,0.0,0.0
2022-09-10,Memphis,0,0,0.0,0.0
2022-09-11,Memphis,0,0,0.0,0.0
2022-09-12,Memphis,0,0,0.0,0.0
2022-09-13,Memphis,0,0,0.0,0.0
2022-09-14,Memphis,0,0,0.0,0.0
2022-09-15,Memphis,0,0,0.0,0.0
2022-09-16,Memphis,0,0,0.0,0.0
2022-09-17,Memphis,0,0,0.0,0.0
2022-09-18,Memphis,0,0,0.0,0.0
2022-09-19,Memphis,0,0,0.0,0.0
2022-09-20,Memphis,0,0,0.0,0.0
2022-09-21,Memphis,0,0,0.0,0.0
2022-09-22,Memphis,0,0,0.0,0.0
2022-09-23,Memphis,0,0,0.0,0.0
2022-09-24,Memphis,0,0,0.0,0.0
2022-09-25,Memphis,0,0,0.0,0.0
2022-09-26,Memphis,0,0,0.0,0.0
2022-09-27,Memphis,0,0,0.0,0.0
2022-09-28,Memphis,0,0,0.0,0.0
2022-09-29,Memphis,0,0,0.0,0.0
2022-09-30,Memphis,0,0,0.0,0.0
2022-10-01,Memphis,0,0,0.0,0.0
2022-10-02,Memphis,0,0,0.0,0.0
2022-10-03,Memphis,0,0,0.0,0.0
2022-10-04,Memphis,0,0,0.0,0.0
2022-10-05,Memphis,0,0,0.0,0.0
2022-10-06,Memphis,0,0,0.0,0.0
2022-10-07,Memphis,0,0,0.0,0.0
2022-10-08,Memphis,0,0,0.0,0.0
2022-10-09,Memphis,0,0,0.0,0.0
2022-10-10,Memphis,0,0,0.0,0.0
2022-10-11,Memphis,0,0,0.0,0.0
2022-10-12,Memphis,0,0,0.0,0.0
2022-10-13,Memphis,0,0,0.0,0.0
2022-10-14,Memphis,0,0,0.0,0.0
2022-10-15,Memphis,0,0,0.0,0.0
2022-10-16,Memphis,0,0,0.0,0.0
2022-10-17,Memphis,0,0,0.0,0.0
2022-10-18,Memphis,0,0,0.0,0.0
2022-10-19,Memphis,1,1,1.0,1.0
2022-10-20,Memphis,0,0,1.0,1.0
2022-10-21,Memphis,1,1,2.0,2.0
2022-10-22,Memphis,-1,1,1.0,3.0
2022-10-23,Memphis,0,0,1.0,3.0
2022-10-24,Memphis,1,1,2.0,4.0
2022-10-25,Memphis,0,0,2.0,4.0
2022-10-26,Memphis,0,0,1.0,3.0
2022-10-27,Memphis,1,1,2.0,4.0
2022-10-28,Memphis,0,0,1.0,3.0
2022-10-29,Memphis,-1,1,1.0,3.0
2022-10-30,Memphis,0,0,1.0,3.0
2022-10-31,Memphis,-1,1,-1.0,3.0
2022-11-01,Memphis,0,0,-1.0,3.0
2022-11-02,Memphis,1,1,0.0,4.0
2022-11-03,Memphis,0,0,-1.0,3.0
2022-11-04,Memphis,1,1,0.0,4.0
2022-11-05,Memphis,0,0,1.0,3.0
2022-11-06,Memphis,1,1,2.0,4.0
2022-11-07,Memphis,-1,1,2.0,4.0
2022-11-08,Memphis,0,0,2.0,4.0
2022-11-09,Memphis,1,1,2.0,4.0
2022-11-10,Memphis,0,0,2.0,4.0
2022-11-11,Memphis,1,1,2.0,4.0
2022-11-12,Memphis,0,0,2.0,4.0
2022-11-13,Memphis,-1,1,0.0,4.0
2022-11-14,Memphis,0,0,1.0,3.0
2022-11-15,Memphis,-1,1,0.0,4.0
2022-11-16,Memphis,0,0,-1.0,3.0
2022-11-17,Memphis,0,0,-1.0,3.0
2022-11-18,Memphis,1,1,-1.0,3.0
2022-11-19,Memphis,0,0,-1.0,3.0
2022-11-20,Memphis,-1,1,-1.0,3.0
2022-11-21,Memphis,0,0,-1.0,3.0
2022-11-22,Memphis,-1,1,-1.0,3.0
2022-11-23,Memphis,0,0,-1.0,3.0
2022-11-24,Memphis,0,0,-1.0,3.0
2022-11-25,Memphis,1,1,-1.0,3.0
2022-11-26,Memphis,0,0,-1.0,3.0
2022-11-27,Memphis,1,1,1.0,3.0
2022-11-28,Memphis,0,0,1.0,3.0
2022-11-29,Memphis,0,0,2.0,2.0
2022-11-30,Memphis,-1,1,1.0,3.0
2022-12-01,Memphis,0,0,1.0,3.0
2022-12-02,Memphis,1,1,1.0,3.0
2022-12-03,Memphis,0,0,1.0,3.0
2022-12-04,Memphis,1,1,1.0,3.0
2022-12-05,Memphis,1,1,2.0,4.0
2022-12-06,Memphis,0,0,2.0,4.0
2022-12-07,Memphis,1,1,4.0,4.0
2022-12-08,Memphis,0,0,4.0,4.0
2022-12-09,Memphis,1,1,4.0,4.0
2022-12-10,Memphis,0,0,4.0,4.0
2022-12-11,Memphis,0,0,3.0,3.0
2022-12-12,Memphis,1,1,3.0,3.0
2022-12-13,Memphis,0,0,3.0,3.0
2022-12-14,Memphis,0,0,2.0,2.0
2022-12-15,Memphis,1,1,3.0,3.0
2022-12-16,Memphis,0,0,2.0,2.0
2022-12-17,Memphis,-1,1,1.0,3.0
2022-12-18,Memphis,0,0,1.0,3.0
2022-12-19,Memphis,0,0,0.0,2.0
2022-12-20,Memphis,-1,1,-1.0,3.0
2022-12-21,Memphis,0,0,-1.0,3.0
2022-12-22,Memphis,0,0,-2.0,2.0
2022-12-23,Memphis,1,1,-1.0,3.0
2022-12-24,Memphis,0,0,0.0,2.0
2022-12-25,Memphis,-1,1,-1.0,3.0
2022-12-26,Memphis,0,0,-1.0,3.0
2022-12-27,Memphis,-1,1,-1.0,3.0
2022-12-28,Memphis,0,0,-1.0,3.0
2022-12-29,Memphis,1,1,0.0,4.0
2022-12-30,Memphis,0,0,-1.0,3.0
2022-12-31,Memphis,1,1,0.0,4.0
2023-01-01,Memphis,1,1,2.0,4.0
2023-01-02,Memphis,0,0,2.0,4.0
2023-01-03,Memphis,0,0,3.0,3.0
2023-01-04,Memphis,1,1,4.0,4.0
2023-01-05,Memphis,1,1,4.0,4.0
2023-01-06,Memphis,0,0,4.0,4.0
2023-01-07,Memphis,0,0,3.0,3.0
2023-01-08,Memphis,1,1,3.0,3.0
2023-01-09,Memphis,1,1,4.0,4.0
2023-01-10,Memphis,0,0,4.0,4.0
2023-01-11,Memphis,1,1,4.0,4.0
2023-01-12,Memphis,0,0,3.0,3.0
2023-01-13,Memphis,0,0,3.0,3.0
2023-01-14,Memphis,1,1,4.0,4.0
2023-01-15,Memphis,0,0,3.0,3.0
2023-01-16,Memphis,1,1,3.0,3.0
2023-01-17,Memphis,0,0,3.0,3.0
2023-01-18,Memphis,1,1,3.0,3.0
2023-01-19,Memphis,0,0,3.0,3.0
2023-01-20,Memphis,-1,1,2.0,4.0
2023-01-21,Memphis,0,0,1.0,3.0
2023-01-22,Memphis,-1,1,0.0,4.0
2023-01-23,Memphis,-1,1,-2.0,4.0
2023-01-24,Memphis,0,0,-2.0,4.0
2023-01-25,Memphis,-1,1,-4.0,4.0
2023-01-26,Memphis,0,0,-4.0,4.0
2023-01-27,Memphis,-1,1,-4.0,4.0
2023-01-28,Memphis,0,0,-4.0,4.0
2023-01-29,Memphis,1,1,-2.0,4.0
2023-01-30,Memphis,0,0,-1.0,3.0
2023-01-31,Memphis,0,0,-1.0,3.0
2023-02-01,Memphis,-1,1,-1.0,3.0
2023-02-02,Memphis,-1,1,-2.0,4.0
2023-02-03,Memphis,0,0,-1.0,3.0
2023-02-04,Memphis,0,0,-1.0,3.0
2023-02-05,Memphis,-1,1,-3.0,3.0
2023-02-06,Memphis,0,0,-3.0,3.0
2023-02-07,Memphis,1,1,-2.0,4.0
2023-02-08,Memphis,0,0,-1.0,3.0
2023-02-09,Memphis,0,0,0.0,2.0
2023-02-10,Memphis,1,1,1.0,3.0
2023-02-11,Memphis,0,0,1.0,3.0
2023-02-12,Memphis,-1,1,1.0,3.0
2023-02-13,Memphis,0,0,1.0,3.0
2023-02-14,Memphis,0,0,0.0,2.0
2023-02-15,Memphis,1,1,1.0,3.0
2023-02-16,Memphis,0,0,1.0,3.0
2023-02-17,Memphis,0,0,0.0,2.0
2023-02-18,Memphis,0,0,0.0,2.0
2023-02-19,Memphis,0,0,1.0,1.0
2023-02-20,Memphis,0,0,1.0,1.0
2023-02-21,Memphis,0,0,1.0,1.0
2023-02-22,Memphis,0,0,0.0,0.0
2023-02-23,Memphis,-1,1,-1.0,1.0
2023-02-24,Memphis,0,0,-1.0,1.0
2023-02-25,Memphis,1,1,0.0,2.0
2023-02-26,Memphis,0,0,0.0,2.0
2023-02-27,Memphis,0,0,0.0,2.0
2023-02-28,Memphis,1,1,1.0,3.0
2023-03-01,Memphis,1,1,2.0,4.0
2023-03-02,Memphis,0,0,3.0,3.0
2023-03-03,Memphis,-1,1,2.0,4.0
2023-03-04,Memphis,0,0,1.0,3.0
2023-03-05,Memphis,-1,1,0.0,4.0
2023-03-06,Memphis,0,0,0.0,4.0
2023-03-07,Memphis,-1,1,-2.0,4.0
2023-03-08,Memphis,0,0,-3.0,3.0
2023-03-09,Memphis,1,1,-2.0,4.0
2023-03-10,Memphis,0,0,-1.0,3.0
2023-03-11,Memphis,1,1,0.0,4.0
2023-03-12,Memphis,0,0,1.0,3.0
2023-03-13,Memphis,1,1,2.0,4.0
2023-03-14,Memphis,0,0,3.0,3.0
2023-03-15,Memphis,-1,1,2.0,4.0
2023-03-16,Memphis,0,0,1.0,3.0
2023-03-17,Memphis,1,1,2.0,4.0
2023-03-18,Memphis,1,1,2.0,4.0
2023-03-19,Memphis,0,0,2.0,4.0
2023-03-20,Memphis,1,1,2.0,4.0
2023-03-21,Memphis,0,0,2.0,4.0
2023-03-22,Memphis,1,1,4.0,4.0
2023-03-23,Memphis,0,0,4.0,4.0
2023-03-24,Memphis,1,1,4.0,4.0
2023-03-25,Memphis,0,0,3.0,3.0
2023-03-26,Memphis,1,1,4.0,4.0
2023-03-27,Memphis,0,0,3.0,3.0
2023-03-28,Memphis,1,1,4.0,4.0
2023-03-29,Memphis,-1,1,2.0,4.0
2023-03-30,Memphis,0,0,2.0,4.0
2023-03-31,Memphis,1,1,2.0,4.0
2023-04-01,Memphis,0,0,2.0,4.0
2023-04-02,Memphis,-1,1,0.0,4.0
2023-04-03,Memphis,0,0,0.0,4.0
2023-04-04,Memphis,1,1,0.0,4.0
2023-04-05,Memphis,-1,1,0.0,4.0
2023-04-06,Memphis,0,0,0.0,4.0
2023-04-07,Memphis,1,1,0.0,4.0
2023-04-08,Memphis,0,0,0.0,4.0
2023-04-09,Memphis,-1,1,0.0,4.0
2023-04-10,Memphis,0,0,0.0,4.0
2023-04-11,Memphis,0,0,-1.0,3.0
2023-04-12,Memphis,0,0,0.0,2.0
2023-04-13,Memphis,0,0,0.0,2.0
2023-04-14,Memphis,0,0,-1.0,1.0
2023-04-15,Memphis,0,0,-1.0,1.0
2023-04-16,Memphis,0,0,0.0,0.0
2023-04-17,Memphis,0,0,0.0,0.0
2023-04-18,Memphis,0,0,0.0,0.0
2023-04-19,Memphis,0,0,0.0,0.0
2023-04-20,Memphis,0,0,0.0,0.0
2023-04-21,Memphis,0,0,0.0,0.0
2023-04-22,Memphis,0,0,0.0,0.0
2023-04-23,Memphis,0,0,0.0,0.0
2023-04-24,Memphis,0,0,0.0,0.0
2023-04-25,Memphis,0,0,0.0,0.0
2023-04-26,Memphis,0,0,0.0,0.0
2023-04-27,Memphis,0,0,0.0,0.0
2023-04-28,Memphis,0,0,0.0,0.0
2023-04-29,Memphis,0,0,0.0,0.0
2023-04-30,Memphis,0,0,0.0,0.0
2023-05-01,Memphis,0,0,0.0,0.0
2023-05-02,Memphis,0,0,0.0,0.0
2023-05-03,Memphis,0,0,0.0,0.0
2023-05-04,Memphis,0,0,0.0,0.0
2023-05-05,Memphis,0,0,0.0,0.0
2023-05-06,Memphis,0,0,0.0,0.0
2023-05-07,Memphis,0,0,0.0,0.0
2023-05-08,Memphis,0,0,0.0,0.0
2023-05-09,Memphis,0,0,0.0,0.0
2023-05-10,Memphis,0,0,0.0,0.0
2023-05-11,Memphis,0,0,0.0,0.0
2023-05-12,Memphis,0,0,0.0,0.0
2023-05-13,Memphis,0,0,0.0,0.0
2023-05-14,Memphis,0,0,0.0,0.0
2023-05-15,Memphis,0,0,0.0,0.0
2023-05-16,Memphis,0,0,0.0,0.0
2023-05-17,Memphis,0,0,0.0,0.0
2023-05-18,Memphis,0,0,0.0,0.0
2023-05-19,Memphis,0,0,0.0,0.0
2023-05-20,Memphis,0,0,0.0,0.0
2023-05-21,Memphis,0,0,0.0,0.0
2023-05-22,Memphis,0,0,0.0,0.0
2023-05-23,Memphis,0,0,0.0,0.0
2023-05-24,Memphis,0,0,0.0,0.0
2023-05-25,Memphis,0,0,0.0,0.0
2023-05-26,Memphis,0,0,0.0,0.0
2023-05-27,Memphis,0,0,0.0,0.0
2023-05-28,Memphis,0,0,0.0,0.0
2023-05-29,Memphis,0,0,0.0,0.0
2023-05-30,Memphis,0,0,0.0,0.0
2023-05-31,Memphis,0,0,0.0,0.0
2023-06-01,Memphis,0,0,0.0,0.0
2023-06-02,Memphis,0,0,0.0,0.0
2023-06-03,Memphis,0,0,0.0,0.0
2023-06-04,Memphis,0,0,0.0,0.0
2023-06-05,Memphis,0,0,0.0,0.0
2023-06-06,Memphis,0,0,0.0,0.0
2023-06-07,Memphis,0,0,0.0,0.0
2023-06-08,Memphis,0,0,0.0,0.0
2023-06-09,Memphis,0,0,0.0,0.0
2023-06-10,Memphis,0,0,0.0,0.0
2023-06-11,Memphis,0,0,0.0,0.0
2023-06-12,Memphis,0,0,0.0,0.0
2023-06-13,Memphis,0,0,0.0,0.0
2023-06-14,Memphis,0,0,0.0,0.0
2023-06-15,Memphis,0,0,0.0,0.0
2023-06-16,Memphis,0,0,0.0,0.0
2023-06-17,Memphis,0,0,0.0,0.0
2023-06-18,Memphis,0,0,0.0,0.0
2023-06-19,Memphis,0,0,0.0,0.0
2023-06-20,Memphis,0,0,0.0,0.0
2023-06-21,Memphis,0,0,0.0,0.0
2023-06-22,Memphis,0,0,0.0,0.0
2023-06-23,Memphis,0,0,0.0,0.0
2023-06-24,Memphis,0,0,0.0,0.0
2023-06-25,Memphis,0,0,0.0,0.0
2023-06-26,Memphis,0,0,0.0,0.0
2023-06-27,Memphis,0,0,0.0,0.0
2023-06-28,Memphis,0,0,0.0,0.0
2023-06-29,Memphis,0,0,0.0,0.0
2023-06-30,Memphis,0,0,0.0,0.0
2023-07-01,Memphis,0,0,0.0,0.0
2023-07-02,Memphis,0,0,0.0,0.0
2023-07-03,Memphis,0,0,0.0,0.0
2023-07-04,Memphis,0,0,0.0,0.0
2023-07-05,Memphis,0,0,0.0,0.0
2023-07-06,Memphis,0,0,0.0,0.0
2023-07-07,Memphis,0,0,0.0,0.0
2023-07-08,Memphis,0,0,0.0,0.0
2023-07-09,Memphis,0,0,0.0,0.0
2023-07-10,Memphis,0,0,0.0,0.0
2023-07-11,Memphis,0,0,0.0,0.0
2023-07-12,Memphis,0,0,0.0,0.0
2023-07-13,Memphis,0,0,0.0,0.0
2023-07-14,Memphis,0,0,0.0,0.0
2023-07-15,Memphis,0,0,0.0,0.0
2023-07-16,Memphis,0,0,0.0,0.0
2023-07-17,Memphis,0,0,0.0,0.0
2023-07-18,Memphis,0,0,0.0,0.0
2023-07-19,Memphis,0,0,0.0,0.0
2023-07-20,Memphis,0,0,0.0,0.0
2023-07-21,Memphis,0,0,0.0,0.0
2023-07-22,Memphis,0,0,0.0,0.0
2023-07-23,Memphis,0,0,0.0,0.0
2023-07-24,Memphis,0,0,0.0,0.0
2023-07-25,Memphis,0,0,0.0,0.0
2023-07-26,Memphis,0,0,0.0,0.0
2023-07-27,Memphis,0,0,0.0,0.0
2023-07-28,Memphis,0,0,0.0,0.0
2023-07-29,Memphis,0,0,0.0,0.0
2023-07-30,Memphis,0,0,0.0,0.0
2023-07-31,Memphis,0,0,0.0,0.0
2023-08-01,Memphis,0,0,0.0,0.0
2023-08-02,Memphis,0,0,0.0,0.0
2023-08-03,Memphis,0,0,0.0,0.0
2023-08-04,Memphis,0,0,0.0,0.0
2023-08-05,Memphis,0,0,0.0,0.0
2023-08-06,Memphis,0,0,0.0,0.0
2023-08-07,Memphis,0,0,0.0,0.0
2023-08-08,Memphis,0,0,0.0,0.0
2023-08-09,Memphis,0,0,0.0,0.0
2023-08-10,Memphis,0,0,0.0,0.0
2023-08-11,Memphis,0,0,0.0,0.0
2023-08-12,Memphis,0,0,0.0,0.0
2023-08-13,Memphis,0,0,0.0,0.0
2023-08-14,Memphis,0,0,0.0,0.0
2023-08-15,Memphis,0,0,0.0,0.0
2023-08-16,Memphis,0,0,0.0,0.0
2023-08-17,Memphis,0,0,0.0,0.0
2023-08-18,Memphis,0,0,0.0,0.0
2023-08-19,Memphis,0,0,0.0,0.0
2023-08-20,Memphis,0,0,0.0,0.0
2023-08-21,Memphis,0,0,0.0,0.0
2023-08-22,Memphis,0,0,0.0,0.0
2023-08-23,Memphis,0,0,0.0,0.0
2023-08-24,Memphis,0,0,0.0,0.0
2023-08-25,Memphis,0,0,0.0,0.0
2023-08-26,Memphis,0,0,0.0,0.0
2023-08-27,Memphis,0,0,0.0,0.0
2023-08-28,Memphis,0,0,0.0,0.0
2023-08-29,Memphis,0,0,0.0,0.0
2023-08-30,Memphis,0,0,0.0,0.0
2023-08-31,Memphis,0,0,0.0,0.0
2023-09-01,Memphis,0,0,0.0,0.0
2023-09-02,Memphis,0,0,0.0,0.0
2023-09-03,Memphis,0,0,0.0,0.0
2023-09-04,Memphis,0,0,0.0,0.0
2023-09-05,Memphis,0,0,0.0,0.0
2023-09-06,Memphis,0,0,0.0,0.0
2023-09-07,Memphis,0,0,0.0,0.0
2023-09-08,Memphis,0,0,0.0,0.0
2023-09-09,Memphis,0,0,0.0,0.0
2023-09-10,Memphis,0,0,0.0,0.0
2023-09-11,Memphis,0,0,0.0,0.0
2023-09-12,Memphis,0,0,0.0,0.0
2023-09-13,Memphis,0,0,0.0,0.0
2023-09-14,Memphis,0,0,0.0,0.0
2023-09-15,Memphis,0,0,0.0,0.0
2023-09-16,Memphis,0,0,0.0,0.0
2023-09-17,Memphis,0,0,0.0,0.0
2023-09-18,Memphis,0,0,0.0,0.0
2023-09-19,Memphis,0,0,0.0,0.0
2023-09-20,Memphis,0,0,0.0,0.0
2023-09-21,Memphis,0,0,0.0,0.0
2023-09-22,Memphis,0,0,0.0,0.0
2023-09-23,Memphis,0,0,0.0,0.0
2023-09-24,Memphis,0,0,0.0,0.0
2023-09-25,Memphis,0,0,0.0,0.0
2023-09-26,Memphis,0,0,0.0,0.0
2023-09-27,Memphis,0,0,0.0,0.0
2023-09-28,Memphis,0,0,0.0,0.0
2023-09-29,Memphis,0,0,0.0,0.0
2023-09-30,Memphis,0,0,0.0,0.0
2023-10-01,Memphis,0,0,0.0,0.0
2023-10-02,Memphis,0,0,0.0,0.0
2023-10-03,Memphis,0,0,0.0,0.0
2023-10-04,Memphis,0,0,0.0,0.0
2023-10-05,Memphis,0,0,0.0,0.0
2023-10-06,Memphis,0,0,0.0,0.0
2023-10-07,Memphis,0,0,0.0,0.0
2023-10-08,Memphis,0,0,0.0,0.0
2023-10-09,Memphis,0,0,0.0,0.0
2023-10-10,Memphis,0,0,0.0,0.0
2023-10-11,Memphis,0,0,0.0,0.0
2023-10-12,Memphis,0,0,0.0,0.0
2023-10-13,Memphis,0,0,0.0,0.0
2023-10-14,Memphis,0,0,0.0,0.0
2023-10-15,Memphis,0,0,0.0,0.0
2023-10-16,Memphis,0,0,0.0,0.0
2023-10-17,Memphis,0,0,0.0,0.0
2023-10-18,Memphis,0,0,0.0,0.0
2023-10-19,Memphis,0,0,0.0,0.0
2023-10-20,Memphis,0,0,0.0,0.0
2023-10-21,Memphis,0,0,0.0,0.0
2023-10-22,Memphis,0,0,0.0,0.0
2023-10-23,Memphis,0,0,0.0,0.0
2023-10-24,Memphis,0,0,0.0,0.0
2023-10-25,Memphis,-1,1,-1.0,1.0
2023-10-26,Memphis,0,0,-1.0,1.0
2023-10-27,Memphis,-1,1,-2.0,2.0
2023-10-28,Memphis,-1,1,-3.0,3.0
2023-10-29,Memphis,0,0,-3.0,3.0
2023-10-30,Memphis,-1,1,-4.0,4.0
2023-10-31,Memphis,0,0,-4.0,4.0
2023-11-01,Memphis,-1,1,-4.0,4.0
2023-11-02,Memphis,0,0,-4.0,4.0
2023-11-03,Memphis,-1,1,-4.0,4.0
2023-11-04,Memphis,0,0,-3.0,3.0
2023-11-05,Memphis,1,1,-2.0,4.0
2023-11-06,Memphis,0,0,-1.0,3.0
2023-11-07,Memphis,0,0,-1.0,3.0
2023-11-08,Memphis,-1,1,-1.0,3.0
2023-11-09,Memphis,0,0,-1.0,3.0
2023-11-10,Memphis,-1,1,-1.0,3.0
2023-11-11,Memphis,0,0,-1.0,3.0
2023-11-12,Memphis,1,1,-1.0,3.0
2023-11-13,Memphis,0,0,-1.0,3.0
2023-11-14,Memphis,-1,1,-2.0,4.0
2023-11-15,Memphis,0,0,-1.0,3.0
2023-11-16,Memphis,0,0,-1.0,3.0
2023-11-17,Memphis,0,0,0.0,2.0
2023-11-18,Memphis,1,1,1.0,3.0
2023-11-19,Memphis,-1,1,-1.0,3.0
2023-11-20,Memphis,0,0,-1.0,3.0
2023-11-21,Memphis,0,0,0.0,2.0
2023-11-22,Memphis,-1,1,-1.0,3.0
2023-11-23,Memphis,0,0,-1.0,3.0
2023-11-24,Memphis,-1,1,-2.0,4.0
2023-11-25,Memphis,0,0,-3.0,3.0
2023-11-26,Memphis,-1,1,-3.0,3.0
2023-11-27,Memphis,0,0,-3.0,3.0
2023-11-28,Memphis,0,0,-3.0,3.0
2023-11-29,Memphis,1,1,-1.0,3.0
2023-11-30,Memphis,0,0,-1.0,3.0
2023-12-01,Memphis,1,1,1.0,3.0
2023-12-02,Memphis,-1,1,0.0,4.0
2023-12-03,Memphis,0,0,1.0,3.0
2023-12-04,Memphis,0,0,1.0,3.0
2023-12-05,Memphis,0,0,1.0,3.0
2023-12-06,Memphis,1,1,1.0,3.0
2023-12-07,Memphis,0,0,1.0,3.0
2023-12-08,Memphis,-1,1,-1.0,3.0
2023-12-09,Memphis,0,0,0.0,2.0
2023-12-10,Memphis,0,0,0.0,2.0
2023-12-11,Memphis,-1,1,-1.0,3.0
2023-12-12,Memphis,0,0,-1.0,3.0
2023-12-13,Memphis,-1,1,-3.0,3.0
2023-12-14,Memphis,0,0,-3.0,3.0
2023-12-15,Memphis,-1,1,-3.0,3.0
2023-12-16,Memphis,0,0,-3.0,3.0
2023-12-17,Memphis,0,0,-3.0,3.0
2023-12-18,Memphis,-1,1,-3.0,3.0
2023-12-19,Memphis,1,1,-2.0,4.0
2023-12-20,Memphis,0,0,-1.0,3.0
2023-12-21,Memphis,1,1,0.0,4.0
2023-12-22,Memphis,0,0,1.0,3.0
2023-12-23,Memphis,1,1,2.0,4.0
2023-12-24,Memphis,0,0,2.0,4.0
2023-12-25,Memphis,0,0,3.0,3.0
2023-12-26,Memphis,1,1,3.0,3.0
2023-12-27,Memphis,0,0,3.0,3.0
2023-12-28,Memphis,-1,1,1.0,3.0
2023-12-29,Memphis,-1,1,0.0,4.0
2023-12-30,Memphis,0,0,-1.0,3.0
2023-12-31,Memphis,-1,1,-2.0,4.0
