date,team,index_score,month,league,City
2023-04-01,ANA,1,2023-04-01,mlb,Anaheim
2023-04-01,ARI,-1,2023-04-01,mlb,Phoenix
2023-04-01,ATL,1,2023-04-01,mlb,Atlanta
2023-04-01,BAL,-1,2023-04-01,mlb,Baltimore
2023-04-01,BOS,1,2023-04-01,mlb,Boston
2023-04-01,CHA,-1,2023-04-01,mlb,Chicago
2023-04-01,CHN,-1,2023-04-01,mlb,Chicago
2023-04-01,CIN,1,2023-04-01,mlb,Cincinnati
2023-04-01,CLE,1,2023-04-01,mlb,Cleveland
2023-04-01,COL,-1,2023-04-01,mlb,Denver
2023-04-01,DET,-1,2023-04-01,mlb,Detroit
2023-04-01,HOU,1,2023-04-01,mlb,Houston
2023-04-01,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-01,LAN,1,2023-04-01,mlb,Los Angeles
2023-04-01,MIA,-1,2023-04-01,mlb,Miami
2023-04-01,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-01,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-01,NYA,-1,2023-04-01,mlb,New York
2023-04-01,NYN,1,2023-04-01,mlb,New York
2023-04-01,OAK,-1,2023-04-01,mlb,Oakland
2023-04-01,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-01,PIT,-1,2023-04-01,mlb,Pittsburgh
2023-04-01,SDN,1,2023-04-01,mlb,San Diego
2023-04-01,SEA,-1,2023-04-01,mlb,Seattle
2023-04-01,SFN,1,2023-04-01,mlb,San Francisco
2023-04-01,SLN,1,2023-04-01,mlb,St. Louis
2023-04-01,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-01,TEX,1,2023-04-01,mlb,Arlington
2023-04-01,TOR,-1,2023-04-01,mlb,Toronto
2023-04-01,WAS,-1,2023-04-01,mlb,Washington
2023-04-02,ANA,1,2023-04-01,mlb,Anaheim
2023-04-02,ARI,1,2023-04-01,mlb,Phoenix
2023-04-02,ATL,-1,2023-04-01,mlb,Atlanta
2023-04-02,BAL,-1,2023-04-01,mlb,Baltimore
2023-04-02,BOS,1,2023-04-01,mlb,Boston
2023-04-02,CHA,1,2023-04-01,mlb,Chicago
2023-04-02,CHN,-1,2023-04-01,mlb,Chicago
2023-04-02,CIN,1,2023-04-01,mlb,Cincinnati
2023-04-02,CLE,1,2023-04-01,mlb,Cleveland
2023-04-02,COL,-1,2023-04-01,mlb,Denver
2023-04-02,DET,-1,2023-04-01,mlb,Detroit
2023-04-02,HOU,-1,2023-04-01,mlb,Houston
2023-04-02,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-02,LAN,-1,2023-04-01,mlb,Los Angeles
2023-04-02,MIA,-1,2023-04-01,mlb,Miami
2023-04-02,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-02,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-02,NYA,1,2023-04-01,mlb,New York
2023-04-02,NYN,1,2023-04-01,mlb,New York
2023-04-02,OAK,-1,2023-04-01,mlb,Oakland
2023-04-02,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-02,PIT,-1,2023-04-01,mlb,Pittsburgh
2023-04-02,SDN,1,2023-04-01,mlb,San Diego
2023-04-02,SEA,-1,2023-04-01,mlb,Seattle
2023-04-02,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-02,SLN,1,2023-04-01,mlb,St. Louis
2023-04-02,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-02,TEX,1,2023-04-01,mlb,Arlington
2023-04-02,TOR,-1,2023-04-01,mlb,Toronto
2023-04-02,WAS,1,2023-04-01,mlb,Washington
2023-04-03,ANA,1,2023-04-01,mlb,Anaheim
2023-04-03,ARI,-1,2023-04-01,mlb,Phoenix
2023-04-03,ATL,1,2023-04-01,mlb,Atlanta
2023-04-03,BAL,1,2023-04-01,mlb,Baltimore
2023-04-03,BOS,-1,2023-04-01,mlb,Boston
2023-04-03,CHA,-1,2023-04-01,mlb,Chicago
2023-04-03,CHN,-1,2023-04-01,mlb,Chicago
2023-04-03,CIN,1,2023-04-01,mlb,Cincinnati
2023-04-03,CLE,1,2023-04-01,mlb,Cleveland
2023-04-03,COL,-1,2023-04-01,mlb,Denver
2023-04-03,DET,1,2023-04-01,mlb,Detroit
2023-04-03,HOU,-1,2023-04-01,mlb,Houston
2023-04-03,KCA,1,2023-04-01,mlb,Kansas City
2023-04-03,LAN,1,2023-04-01,mlb,Los Angeles
2023-04-03,MIA,-1,2023-04-01,mlb,Miami
2023-04-03,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-03,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-03,NYA,1,2023-04-01,mlb,New York
2023-04-03,NYN,-1,2023-04-01,mlb,New York
2023-04-03,OAK,-1,2023-04-01,mlb,Oakland
2023-04-03,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-03,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-03,SDN,1,2023-04-01,mlb,San Diego
2023-04-03,SEA,-1,2023-04-01,mlb,Seattle
2023-04-03,SFN,1,2023-04-01,mlb,San Francisco
2023-04-03,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-03,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-03,TEX,-1,2023-04-01,mlb,Arlington
2023-04-03,TOR,-1,2023-04-01,mlb,Toronto
2023-04-03,WAS,-1,2023-04-01,mlb,Washington
2023-04-04,ANA,-1,2023-04-01,mlb,Anaheim
2023-04-04,ARI,1,2023-04-01,mlb,Phoenix
2023-04-04,ATL,1,2023-04-01,mlb,Atlanta
2023-04-04,BAL,1,2023-04-01,mlb,Baltimore
2023-04-04,BOS,-1,2023-04-01,mlb,Boston
2023-04-04,CHN,1,2023-04-01,mlb,Chicago
2023-04-04,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-04,CLE,-1,2023-04-01,mlb,Cleveland
2023-04-04,COL,-1,2023-04-01,mlb,Denver
2023-04-04,DET,1,2023-04-01,mlb,Detroit
2023-04-04,HOU,-1,2023-04-01,mlb,Houston
2023-04-04,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-04,LAN,1,2023-04-01,mlb,Los Angeles
2023-04-04,MIA,1,2023-04-01,mlb,Miami
2023-04-04,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-04,MIN,-1,2023-04-01,mlb,Minneapolis
2023-04-04,NYA,-1,2023-04-01,mlb,New York
2023-04-04,NYN,-1,2023-04-01,mlb,New York
2023-04-04,OAK,1,2023-04-01,mlb,Oakland
2023-04-04,PHI,1,2023-04-01,mlb,Philadelphia
2023-04-04,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-04,SDN,-1,2023-04-01,mlb,San Diego
2023-04-04,SEA,1,2023-04-01,mlb,Seattle
2023-04-04,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-04,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-04,TEX,-1,2023-04-01,mlb,Arlington
2023-04-04,TOR,1,2023-04-01,mlb,Toronto
2023-04-04,WAS,-1,2023-04-01,mlb,Washington
2023-04-05,ANA,1,2023-04-01,mlb,Anaheim
2023-04-05,ATL,1,2023-04-01,mlb,Atlanta
2023-04-05,BAL,-1,2023-04-01,mlb,Baltimore
2023-04-05,BOS,-1,2023-04-01,mlb,Boston
2023-04-05,CHA,1,2023-04-01,mlb,Chicago
2023-04-05,CLE,1,2023-04-01,mlb,Cleveland
2023-04-05,DET,-1,2023-04-01,mlb,Detroit
2023-04-05,HOU,1,2023-04-01,mlb,Houston
2023-04-05,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-05,MIA,1,2023-04-01,mlb,Miami
2023-04-05,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-05,MIN,-1,2023-04-01,mlb,Minneapolis
2023-04-05,NYA,1,2023-04-01,mlb,New York
2023-04-05,NYN,-1,2023-04-01,mlb,New York
2023-04-05,OAK,-1,2023-04-01,mlb,Oakland
2023-04-05,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-05,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-05,SEA,-1,2023-04-01,mlb,Seattle
2023-04-05,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-05,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-05,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-05,TEX,1,2023-04-01,mlb,Arlington
2023-04-05,TOR,1,2023-04-01,mlb,Toronto
2023-04-05,WAS,-1,2023-04-01,mlb,Washington
2023-04-06,ARI,-1,2023-04-01,mlb,Phoenix
2023-04-06,ATL,1,2023-04-01,mlb,Atlanta
2023-04-06,BOS,1,2023-04-01,mlb,Boston
2023-04-06,CHA,-1,2023-04-01,mlb,Chicago
2023-04-06,COL,1,2023-04-01,mlb,Denver
2023-04-06,DET,-1,2023-04-01,mlb,Detroit
2023-04-06,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-06,LAN,1,2023-04-01,mlb,Los Angeles
2023-04-06,SDN,-1,2023-04-01,mlb,San Diego
2023-04-06,SFN,1,2023-04-01,mlb,San Francisco
2023-04-06,TOR,1,2023-04-01,mlb,Toronto
2023-04-06,WAS,-1,2023-04-01,mlb,Washington
2023-04-07,ANA,-1,2023-04-01,mlb,Anaheim
2023-04-07,ARI,1,2023-04-01,mlb,Phoenix
2023-04-07,ATL,-1,2023-04-01,mlb,Atlanta
2023-04-07,BAL,1,2023-04-01,mlb,Baltimore
2023-04-07,CHA,-1,2023-04-01,mlb,Chicago
2023-04-07,CHN,1,2023-04-01,mlb,Chicago
2023-04-07,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-07,CLE,-1,2023-04-01,mlb,Cleveland
2023-04-07,COL,-1,2023-04-01,mlb,Denver
2023-04-07,HOU,-1,2023-04-01,mlb,Houston
2023-04-07,KCA,1,2023-04-01,mlb,Kansas City
2023-04-07,LAN,-1,2023-04-01,mlb,Los Angeles
2023-04-07,MIA,-1,2023-04-01,mlb,Miami
2023-04-07,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-07,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-07,NYA,-1,2023-04-01,mlb,New York
2023-04-07,NYN,1,2023-04-01,mlb,New York
2023-04-07,OAK,-1,2023-04-01,mlb,Oakland
2023-04-07,PHI,1,2023-04-01,mlb,Philadelphia
2023-04-07,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-07,SDN,1,2023-04-01,mlb,San Diego
2023-04-07,SEA,1,2023-04-01,mlb,Seattle
2023-04-07,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-07,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-07,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-07,TEX,-1,2023-04-01,mlb,Arlington
2023-04-07,TOR,1,2023-04-01,mlb,Toronto
2023-04-07,WAS,1,2023-04-01,mlb,Washington
2023-04-08,ANA,1,2023-04-01,mlb,Anaheim
2023-04-08,ARI,1,2023-04-01,mlb,Phoenix
2023-04-08,ATL,-1,2023-04-01,mlb,Atlanta
2023-04-08,BAL,-1,2023-04-01,mlb,Baltimore
2023-04-08,BOS,1,2023-04-01,mlb,Boston
2023-04-08,CHA,1,2023-04-01,mlb,Chicago
2023-04-08,CHN,1,2023-04-01,mlb,Chicago
2023-04-08,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-08,CLE,-1,2023-04-01,mlb,Cleveland
2023-04-08,COL,-1,2023-04-01,mlb,Denver
2023-04-08,DET,-1,2023-04-01,mlb,Detroit
2023-04-08,HOU,-1,2023-04-01,mlb,Houston
2023-04-08,KCA,1,2023-04-01,mlb,Kansas City
2023-04-08,LAN,-1,2023-04-01,mlb,Los Angeles
2023-04-08,MIA,-1,2023-04-01,mlb,Miami
2023-04-08,MIL,-1,2023-04-01,mlb,Milwaukee
2023-04-08,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-08,NYA,1,2023-04-01,mlb,New York
2023-04-08,NYN,1,2023-04-01,mlb,New York
2023-04-08,OAK,-1,2023-04-01,mlb,Oakland
2023-04-08,PHI,1,2023-04-01,mlb,Philadelphia
2023-04-08,PIT,-1,2023-04-01,mlb,Pittsburgh
2023-04-08,SDN,1,2023-04-01,mlb,San Diego
2023-04-08,SEA,1,2023-04-01,mlb,Seattle
2023-04-08,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-08,SLN,1,2023-04-01,mlb,St. Louis
2023-04-08,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-08,TEX,-1,2023-04-01,mlb,Arlington
2023-04-08,TOR,-1,2023-04-01,mlb,Toronto
2023-04-08,WAS,1,2023-04-01,mlb,Washington
2023-04-09,ANA,-1,2023-04-01,mlb,Anaheim
2023-04-09,ARI,1,2023-04-01,mlb,Phoenix
2023-04-09,ATL,-1,2023-04-01,mlb,Atlanta
2023-04-09,BAL,-1,2023-04-01,mlb,Baltimore
2023-04-09,BOS,1,2023-04-01,mlb,Boston
2023-04-09,CHA,-1,2023-04-01,mlb,Chicago
2023-04-09,CHN,-1,2023-04-01,mlb,Chicago
2023-04-09,CIN,1,2023-04-01,mlb,Cincinnati
2023-04-09,CLE,1,2023-04-01,mlb,Cleveland
2023-04-09,COL,1,2023-04-01,mlb,Denver
2023-04-09,DET,-1,2023-04-01,mlb,Detroit
2023-04-09,HOU,1,2023-04-01,mlb,Houston
2023-04-09,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-09,LAN,-1,2023-04-01,mlb,Los Angeles
2023-04-09,MIA,1,2023-04-01,mlb,Miami
2023-04-09,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-09,MIN,-1,2023-04-01,mlb,Minneapolis
2023-04-09,NYA,1,2023-04-01,mlb,New York
2023-04-09,NYN,-1,2023-04-01,mlb,New York
2023-04-09,OAK,-1,2023-04-01,mlb,Oakland
2023-04-09,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-09,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-09,SDN,1,2023-04-01,mlb,San Diego
2023-04-09,SEA,-1,2023-04-01,mlb,Seattle
2023-04-09,SFN,1,2023-04-01,mlb,San Francisco
2023-04-09,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-09,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-09,TEX,1,2023-04-01,mlb,Arlington
2023-04-09,TOR,1,2023-04-01,mlb,Toronto
2023-04-09,WAS,-1,2023-04-01,mlb,Washington
2023-04-10,ANA,-1,2023-04-01,mlb,Anaheim
2023-04-10,ARI,1,2023-04-01,mlb,Phoenix
2023-04-10,ATL,1,2023-04-01,mlb,Atlanta
2023-04-10,BAL,1,2023-04-01,mlb,Baltimore
2023-04-10,BOS,-1,2023-04-01,mlb,Boston
2023-04-10,CHA,1,2023-04-01,mlb,Chicago
2023-04-10,CHN,1,2023-04-01,mlb,Chicago
2023-04-10,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-10,CLE,1,2023-04-01,mlb,Cleveland
2023-04-10,COL,1,2023-04-01,mlb,Denver
2023-04-10,HOU,1,2023-04-01,mlb,Houston
2023-04-10,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-10,LAN,1,2023-04-01,mlb,Los Angeles
2023-04-10,MIA,-1,2023-04-01,mlb,Miami
2023-04-10,MIL,-1,2023-04-01,mlb,Milwaukee
2023-04-10,MIN,-1,2023-04-01,mlb,Minneapolis
2023-04-10,NYA,-1,2023-04-01,mlb,New York
2023-04-10,NYN,1,2023-04-01,mlb,New York
2023-04-10,OAK,-1,2023-04-01,mlb,Oakland
2023-04-10,PHI,1,2023-04-01,mlb,Philadelphia
2023-04-10,PIT,-1,2023-04-01,mlb,Pittsburgh
2023-04-10,SDN,-1,2023-04-01,mlb,San Diego
2023-04-10,SEA,-1,2023-04-01,mlb,Seattle
2023-04-10,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-10,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-10,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-10,TEX,1,2023-04-01,mlb,Arlington
2023-04-10,WAS,1,2023-04-01,mlb,Washington
2023-04-11,ANA,1,2023-04-01,mlb,Anaheim
2023-04-11,ARI,-1,2023-04-01,mlb,Phoenix
2023-04-11,ATL,1,2023-04-01,mlb,Atlanta
2023-04-11,BAL,1,2023-04-01,mlb,Baltimore
2023-04-11,BOS,-1,2023-04-01,mlb,Boston
2023-04-11,CHA,-1,2023-04-01,mlb,Chicago
2023-04-11,CHN,1,2023-04-01,mlb,Chicago
2023-04-11,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-11,CLE,-1,2023-04-01,mlb,Cleveland
2023-04-11,COL,-1,2023-04-01,mlb,Denver
2023-04-11,DET,-1,2023-04-01,mlb,Detroit
2023-04-11,HOU,-1,2023-04-01,mlb,Houston
2023-04-11,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-11,LAN,-1,2023-04-01,mlb,Los Angeles
2023-04-11,MIA,1,2023-04-01,mlb,Miami
2023-04-11,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-11,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-11,NYA,1,2023-04-01,mlb,New York
2023-04-11,NYN,-1,2023-04-01,mlb,New York
2023-04-11,OAK,-1,2023-04-01,mlb,Oakland
2023-04-11,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-11,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-11,SDN,1,2023-04-01,mlb,San Diego
2023-04-11,SEA,-1,2023-04-01,mlb,Seattle
2023-04-11,SFN,1,2023-04-01,mlb,San Francisco
2023-04-11,SLN,1,2023-04-01,mlb,St. Louis
2023-04-11,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-11,TEX,1,2023-04-01,mlb,Arlington
2023-04-11,TOR,1,2023-04-01,mlb,Toronto
2023-04-11,WAS,-1,2023-04-01,mlb,Washington
2023-04-12,ANA,1,2023-04-01,mlb,Anaheim
2023-04-12,ARI,1,2023-04-01,mlb,Phoenix
2023-04-12,ATL,1,2023-04-01,mlb,Atlanta
2023-04-12,BAL,-1,2023-04-01,mlb,Baltimore
2023-04-12,BOS,-1,2023-04-01,mlb,Boston
2023-04-12,CHA,-1,2023-04-01,mlb,Chicago
2023-04-12,CHN,-1,2023-04-01,mlb,Chicago
2023-04-12,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-12,CLE,-1,2023-04-01,mlb,Cleveland
2023-04-12,COL,-1,2023-04-01,mlb,Denver
2023-04-12,DET,-1,2023-04-01,mlb,Detroit
2023-04-12,HOU,1,2023-04-01,mlb,Houston
2023-04-12,KCA,1,2023-04-01,mlb,Kansas City
2023-04-12,LAN,1,2023-04-01,mlb,Los Angeles
2023-04-12,MIA,1,2023-04-01,mlb,Miami
2023-04-12,MIL,-1,2023-04-01,mlb,Milwaukee
2023-04-12,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-12,NYA,1,2023-04-01,mlb,New York
2023-04-12,NYN,1,2023-04-01,mlb,New York
2023-04-12,OAK,1,2023-04-01,mlb,Oakland
2023-04-12,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-12,PIT,-1,2023-04-01,mlb,Pittsburgh
2023-04-12,SDN,-1,2023-04-01,mlb,San Diego
2023-04-12,SEA,1,2023-04-01,mlb,Seattle
2023-04-12,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-12,SLN,1,2023-04-01,mlb,St. Louis
2023-04-12,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-12,TEX,-1,2023-04-01,mlb,Arlington
2023-04-12,TOR,1,2023-04-01,mlb,Toronto
2023-04-12,WAS,-1,2023-04-01,mlb,Washington
2023-04-13,BAL,1,2023-04-01,mlb,Baltimore
2023-04-13,BOS,-1,2023-04-01,mlb,Boston
2023-04-13,CIN,1,2023-04-01,mlb,Cincinnati
2023-04-13,DET,1,2023-04-01,mlb,Detroit
2023-04-13,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-13,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-13,NYA,-1,2023-04-01,mlb,New York
2023-04-13,OAK,-1,2023-04-01,mlb,Oakland
2023-04-13,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-13,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-13,SDN,-1,2023-04-01,mlb,San Diego
2023-04-13,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-13,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-13,TOR,-1,2023-04-01,mlb,Toronto
2023-04-14,ANA,-1,2023-04-01,mlb,Anaheim
2023-04-14,ARI,-1,2023-04-01,mlb,Phoenix
2023-04-14,ATL,1,2023-04-01,mlb,Atlanta
2023-04-14,BAL,1,2023-04-01,mlb,Baltimore
2023-04-14,BOS,1,2023-04-01,mlb,Boston
2023-04-14,CHA,-1,2023-04-01,mlb,Chicago
2023-04-14,CHN,1,2023-04-01,mlb,Chicago
2023-04-14,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-14,CLE,1,2023-04-01,mlb,Cleveland
2023-04-14,COL,-1,2023-04-01,mlb,Denver
2023-04-14,DET,1,2023-04-01,mlb,Detroit
2023-04-14,HOU,-1,2023-04-01,mlb,Houston
2023-04-14,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-14,LAN,-1,2023-04-01,mlb,Los Angeles
2023-04-14,MIA,1,2023-04-01,mlb,Miami
2023-04-14,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-14,MIN,1,2023-04-01,mlb,Minneapolis
2023-04-14,NYA,-1,2023-04-01,mlb,New York
2023-04-14,NYN,1,2023-04-01,mlb,New York
2023-04-14,OAK,-1,2023-04-01,mlb,Oakland
2023-04-14,PHI,1,2023-04-01,mlb,Philadelphia
2023-04-14,PIT,-1,2023-04-01,mlb,Pittsburgh
2023-04-14,SDN,-1,2023-04-01,mlb,San Diego
2023-04-14,SEA,1,2023-04-01,mlb,Seattle
2023-04-14,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-14,SLN,1,2023-04-01,mlb,St. Louis
2023-04-14,TBA,-1,2023-04-01,mlb,St. Petersburg
2023-04-14,TEX,1,2023-04-01,mlb,Arlington
2023-04-14,TOR,1,2023-04-01,mlb,Toronto
2023-04-14,WAS,-1,2023-04-01,mlb,Washington
2023-04-15,ANA,-1,2023-04-01,mlb,Anaheim
2023-04-15,ARI,-1,2023-04-01,mlb,Phoenix
2023-04-15,ATL,1,2023-04-01,mlb,Atlanta
2023-04-15,BAL,-1,2023-04-01,mlb,Baltimore
2023-04-15,BOS,1,2023-04-01,mlb,Boston
2023-04-15,CHA,1,2023-04-01,mlb,Chicago
2023-04-15,CHN,-1,2023-04-01,mlb,Chicago
2023-04-15,CIN,1,2023-04-01,mlb,Cincinnati
2023-04-15,CLE,1,2023-04-01,mlb,Cleveland
2023-04-15,COL,-1,2023-04-01,mlb,Denver
2023-04-15,DET,1,2023-04-01,mlb,Detroit
2023-04-15,HOU,1,2023-04-01,mlb,Houston
2023-04-15,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-15,LAN,1,2023-04-01,mlb,Los Angeles
2023-04-15,MIA,1,2023-04-01,mlb,Miami
2023-04-15,MIL,-1,2023-04-01,mlb,Milwaukee
2023-04-15,MIN,-1,2023-04-01,mlb,Minneapolis
2023-04-15,NYA,1,2023-04-01,mlb,New York
2023-04-15,NYN,1,2023-04-01,mlb,New York
2023-04-15,OAK,-1,2023-04-01,mlb,Oakland
2023-04-15,PHI,-1,2023-04-01,mlb,Philadelphia
2023-04-15,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-15,SDN,1,2023-04-01,mlb,San Diego
2023-04-15,SEA,1,2023-04-01,mlb,Seattle
2023-04-15,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-15,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-15,TBA,-1,2023-04-01,mlb,St. Petersburg
2023-04-15,TEX,-1,2023-04-01,mlb,Arlington
2023-04-15,TOR,1,2023-04-01,mlb,Toronto
2023-04-15,WAS,-1,2023-04-01,mlb,Washington
2023-04-16,ANA,-1,2023-04-01,mlb,Anaheim
2023-04-16,ARI,1,2023-04-01,mlb,Phoenix
2023-04-16,ATL,1,2023-04-01,mlb,Atlanta
2023-04-16,BAL,1,2023-04-01,mlb,Baltimore
2023-04-16,BOS,1,2023-04-01,mlb,Boston
2023-04-16,CHA,-1,2023-04-01,mlb,Chicago
2023-04-16,CHN,1,2023-04-01,mlb,Chicago
2023-04-16,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-16,CLE,-1,2023-04-01,mlb,Cleveland
2023-04-16,COL,-1,2023-04-01,mlb,Denver
2023-04-16,HOU,-1,2023-04-01,mlb,Houston
2023-04-16,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-16,LAN,-1,2023-04-01,mlb,Los Angeles
2023-04-16,MIA,-1,2023-04-01,mlb,Miami
2023-04-16,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-16,MIN,-1,2023-04-01,mlb,Minneapolis
2023-04-16,NYA,1,2023-04-01,mlb,New York
2023-04-16,NYN,1,2023-04-01,mlb,New York
2023-04-16,OAK,-1,2023-04-01,mlb,Oakland
2023-04-16,PHI,1,2023-04-01,mlb,Philadelphia
2023-04-16,PIT,-1,2023-04-01,mlb,Pittsburgh
2023-04-16,SDN,-1,2023-04-01,mlb,San Diego
2023-04-16,SEA,1,2023-04-01,mlb,Seattle
2023-04-16,SLN,1,2023-04-01,mlb,St. Louis
2023-04-16,TBA,1,2023-04-01,mlb,St. Petersburg
2023-04-16,TEX,1,2023-04-01,mlb,Arlington
2023-04-16,TOR,-1,2023-04-01,mlb,Toronto
2023-04-16,WAS,1,2023-04-01,mlb,Washington
2023-04-17,ANA,1,2023-04-01,mlb,Anaheim
2023-04-17,ARI,1,2023-04-01,mlb,Phoenix
2023-04-17,ATL,1,2023-04-01,mlb,Atlanta
2023-04-17,BOS,-1,2023-04-01,mlb,Boston
2023-04-17,CHN,1,2023-04-01,mlb,Chicago
2023-04-17,CIN,1,2023-04-01,mlb,Cincinnati
2023-04-17,COL,-1,2023-04-01,mlb,Denver
2023-04-17,HOU,1,2023-04-01,mlb,Houston
2023-04-17,KCA,-1,2023-04-01,mlb,Kansas City
2023-04-17,LAN,-1,2023-04-01,mlb,Los Angeles
2023-04-17,MIA,1,2023-04-01,mlb,Miami
2023-04-17,MIL,1,2023-04-01,mlb,Milwaukee
2023-04-17,NYN,1,2023-04-01,mlb,New York
2023-04-17,OAK,-1,2023-04-01,mlb,Oakland
2023-04-17,PIT,1,2023-04-01,mlb,Pittsburgh
2023-04-17,SDN,-1,2023-04-01,mlb,San Diego
2023-04-17,SEA,-1,2023-04-01,mlb,Seattle
2023-04-17,SFN,-1,2023-04-01,mlb,San Francisco
2023-04-17,SLN,-1,2023-04-01,mlb,St. Louis
2023-04-17,TBA,-1,2023-04-01,mlb,St. Petersburg
2023-04-17,TEX,1,2023-04-01,mlb,Arlington
2023-04-17,TOR,-1,2023-04-01,mlb,Toronto
2023-04-18,ANA,1,2023-04-01,mlb,Anaheim
2023-04-18,ARI,1,2023-04-01,mlb,Phoenix
2023-04-18,ATL,1,2023-04-01,mlb,Atlanta
2023-04-18,BAL,1,2023-04-01,mlb,Baltimore
2023-04-18,BOS,1,2023-04-01,mlb,Boston
2023-04-18,CHA,-1,2023-04-01,mlb,Chicago
2023-04-18,CHA,1,2023-04-01,mlb,Chicago
2023-04-18,CHN,1,2023-04-01,mlb,Chicago
2023-04-18,CIN,-1,2023-04-01,mlb,Cincinnati
2023-04-18,CLE,-1,2023-04-01,mlb,Cleveland
2023-04-18,CLE,-1,2023-04-01,mlb,Cleveland
2023-04-18,COL,-1,2023-04-01,mlb,Denver
2023-04-18,DET,1,2023-04-01,mlb,Detroit
