Date,Time,Away,AwayGoals,Home,HomeGoals,Result,Attendance,length,Type
2021-12-04,7:00 PM,Columbus Blue Jackets,1.0,Washington Capitals,3.0,Full Time,18573.0,2:14,Regular Season
2021-12-05,6:00 PM,San Jose Sharks,4.0,Columbus Blue Jackets,6.0,Full Time,16824.0,2:31,Regular Season
2021-12-05,8:00 PM,Los Angeles Kings,5.0,Edmonton Oilers,1.0,Full Time,15658.0,2:26,Regular Season
2021-12-05,7:30 PM,Chicago Blackhawks,3.0,New York Islanders,2.0,Shootout,17255.0,2:32,Regular Season
2021-12-05,6:00 PM,Tampa Bay Lightning,7.0,Philadelphia Flyers,1.0,Full Time,16014.0,2:33,Regular Season
2021-12-05,10:00 PM,Calgary Flames,2.0,Vegas Golden Knights,3.0,Full Time,18077.0,2:31,Regular Season
2021-12-05,8:00 PM,Toronto Maple Leafs,3.0,Winnipeg Jets,6.0,Full Time,14461.0,2:31,Regular Season
2021-12-06,8:30 PM,Arizona Coyotes,1.0,Dallas Stars,4.0,Full Time,17256.0,2:22,Regular Season
2021-12-06,7:00 PM,Ottawa Senators,3.0,New Jersey Devils,2.0,Shootout,10312.0,2:37,Regular Season
2021-12-06,7:00 PM,Colorado Avalanche,7.0,Philadelphia Flyers,5.0,Full Time,16649.0,2:36,Regular Season
2021-12-06,10:00 PM,Pittsburgh Penguins,6.0,Seattle Kraken,1.0,Full Time,17151.0,2:24,Regular Season
2021-12-06,10:00 PM,Los Angeles Kings,0.0,Vancouver Canucks,4.0,Full Time,18591.0,2:22,Regular Season
2021-12-06,7:00 PM,Anaheim Ducks,3.0,Washington Capitals,4.0,Shootout,18573.0,2:40,Regular Season
2021-12-07,7:30 PM,Anaheim Ducks,2.0,Buffalo Sabres,0.0,Full Time,8133.0,2:16,Regular Season
2021-12-07,8:30 PM,New York Rangers,6.0,Chicago Blackhawks,2.0,Full Time,17207.0,2:37,Regular Season
2021-12-07,7:00 PM,Nashville Predators,5.0,Detroit Red Wings,2.0,Full Time,15539.0,2:28,Regular Season
2021-12-07,9:00 PM,Minnesota Wild,4.0,Edmonton Oilers,1.0,Full Time,14715.0,2:21,Regular Season
2021-12-07,7:00 PM,Tampa Bay Lightning,3.0,Montreal Canadiens,2.0,Full Time,19976.0,2:23,Regular Season
2021-12-07,7:00 PM,New York Islanders,5.0,Ottawa Senators,3.0,Full Time,10229.0,2:22,Regular Season
2021-12-07,10:30 PM,Calgary Flames,3.0,San Jose Sharks,5.0,Full Time,10534.0,2:20,Regular Season
2021-12-07,8:00 PM,Florida Panthers,3.0,St. Louis Blues,4.0,Overtime,16372.0,2:28,Regular Season
2021-12-07,7:00 PM,Columbus Blue Jackets,4.0,Toronto Maple Leafs,5.0,Full Time,18793.0,2:26,Regular Season
2021-12-07,8:00 PM,Carolina Hurricanes,4.0,Winnipeg Jets,2.0,Full Time,13761.0,2:28,Regular Season
2021-12-08,7:00 PM,Philadelphia Flyers,0.0,New Jersey Devils,3.0,Full Time,12163.0,2:28,Regular Season
2021-12-08,7:00 PM,Colorado Avalanche,7.0,New York Rangers,3.0,Full Time,16714.0,2:28,Regular Season
2021-12-08,9:00 PM,Boston Bruins,1.0,Vancouver Canucks,2.0,Shootout,18403.0,2:45,Regular Season
2021-12-08,10:00 PM,Dallas Stars,4.0,Vegas Golden Knights,5.0,Full Time,17843.0,2:28,Regular Season
2021-12-09,7:00 PM,Anaheim Ducks,2.0,Columbus Blue Jackets,1.0,Shootout,16029.0,2:39,Regular Season
2021-12-09,9:00 PM,Carolina Hurricanes,2.0,Calgary Flames,1.0,Overtime,15620.0,2:30,Regular Season
2021-12-09,9:00 PM,Boston Bruins,3.0,Edmonton Oilers,2.0,Full Time,16112.0,2:32,Regular Season
2021-12-09,10:30 PM,Dallas Stars,0.0,Los Angeles Kings,4.0,Full Time,13659.0,2:23,Regular Season
2021-12-09,7:00 PM,Chicago Blackhawks,2.0,Montreal Canadiens,0.0,Full Time,20447.0,2:14,Regular Season
2021-12-09,7:30 PM,Nashville Predators,4.0,New York Islanders,3.0,Full Time,17255.0,2:29,Regular Season
